hashtags,text,user,location
[],"b'w*nho was trying to be positive probably so we wouldnt worry, but you could obviously tell the mood of that vlive a\xe2\x80\xa6 https://t.co/nAooMQNepe'",b'colorfulkihyun',b'190803'
hashtags,text,user,location
[],b'Hate to see it. I fw bruh too smh',b'ArtByTcustoms',"b'East Lansing, MI'"
hashtags,text,user,location
[],b'@artsteas I HATE YOU',b'drowninalake',b'sod'
hashtags,text,user,location
[],"b""huyy gusto ko umiyak knowing that my heart feels so heavy, i just don't know why and the main reason why I feel so sad""",b'dauntlesshm',"b'Lipa City, Calabarzon'"
hashtags,text,user,location
[],"b'RT @SpringboardHub: Tired of submitting several applications without results? Do you have an interview soon? Then, this is for you! \nTo reg\xe2\x80\xa6'",b'dazzling_joy',
hashtags,text,user,location
[],b'is it okay that i feel so sad',b'ziziwonnie',b'190831\xe2\x99\xa1'
hashtags,text,user,location
[],b'@herculysee Shannon is just a depressed house wife with nothing going for her in life. But fuck Shannon',b'ileannaflowers',b'San Antonio TX'
hashtags,text,user,location
[],b'I needed to hate you to love me.',b'EvglowsOnda',
hashtags,text,user,location
['AllAboardforRushden'],"b'Sad to report: more damage to #AllAboardforRushden signs. Thanks to @rushdenstation, @_NeneValley, @ENCouncil, Rush\xe2\x80\xa6 https://t.co/EYO2wba72v'",b'nenescape',
hashtags,text,user,location
[],b'RT @aisyahhzzrh: i know my friends hate me secretly...',b'irdnaaaa',b'Malaysia'
hashtags,text,user,location
[],b'dead ass tired puta',b'krstnmarieee',b'\xf0\x9d\x99\x8e\xf0\x9d\x99\xae\xf0\x9d\x99\xa7\xf0\x9d\x99\xaa\xf0\x9d\x99\xa8'
hashtags,text,user,location
[],b'RT @ProudResister: I\xe2\x80\x99m so fucking tired of the double standard in American politics. Katie Hill is forced to resign for having a consensual\xe2\x80\xa6',b'Tarnsman1',"b'Wigan, England'"
hashtags,text,user,location
[],b'RT @jhtxt00: can\xe2\x80\x99t do dis shit no more man i\xe2\x80\x99m tired https://t.co/RTInIPzUp4',b'dedettechay_',
hashtags,text,user,location
['ElenaOfAvalor'],"b'RT @DeclaroFox: ""You must calm down when stress happens.""\n\n- Moral from Elena of Avalor episode ""The Magic Within""\n\n#ElenaOfAvalor #Moralit\xe2\x80\xa6'",b'kianclark16',
hashtags,text,user,location
[],b'RT @NarenMenon1: Maybe it\xe2\x80\x99s your nasally high pitched voice that\xe2\x80\x99s sacred the poor dog https://t.co/NZFRCmJuA1',b'Jennife75290455',b'Kolkata'
hashtags,text,user,location
[],b'RT @sosadtoday: i hate everything in a kind and loving way',b'denihatesu',
hashtags,text,user,location
"['8chan', '8kun']","b'RT @NightBaker3: @selectel @TwitterSafety Brennan has so much hate for #8chan / #8kun owner Jim Watkins, that he went to court in the Phili\xe2\x80\xa6'",b'SuzieQt154320',
hashtags,text,user,location
[],b'RT @itsmililyyy: i lost many friends tbh its kinda sad tho',b'imfarhanadlan',
hashtags,text,user,location
[],b'RT @not_Allysa: Period Cramps should be taken as a valid reason to be absent. Girls have different levels of pain tolerance when it comes t\xe2\x80\xa6',b'MariaOurives2',
hashtags,text,user,location
[],"b'RT @adewalekemi65: I hate family gatherings, yesterday I realized that my ex is my cousin. No wonder her pussy tasted familiar.\xf0\x9f\x99\x84\xf0\x9f\x99\x84\n\xf0\x9f\x99\x86\xf0\x9f\x99\x86'",b'hormo_nelson',b'currently on exile'
hashtags,text,user,location
[],b'@KatieHill4CA Sad that you did so. \n\nYou let the Reprehensible Republicans railroad you.\nThat party is FULL to the\xe2\x80\xa6 https://t.co/j1ZoIcIsaj',b'CardinalIda',
hashtags,text,user,location
[],b'i hate seeing ur name in all my timeline.',b'jungmoisme',
hashtags,text,user,location
[],b'RT @junhofairy: Op\xe2\x80\x99s acquaintance went to Hanlim\xe2\x80\x99s entrance presentation and took this pics about the celebrities graduating from the schoo\xe2\x80\xa6',b'fluffylemon_',b'\xec\x9a\x94\xeb\xa0\x98\xea\xb2\xb0 \xe2\x80\xa2 \xeb\xac\xb8\xea\xb5\xac\xed\x95\xa8\xea\xb0\x95\xec\x86\xa1'
hashtags,text,user,location
[],"b""RT @avocadojoo: I hate to be so down because it's comeback season but seeing minhyuk being a completely different person breaks my heart an\xe2\x80\xa6""",b'ShazzaHughrs',"b'London, England'"
hashtags,text,user,location
[],b'RT @not_Allysa: Period Cramps should be taken as a valid reason to be absent. Girls have different levels of pain tolerance when it comes t\xe2\x80\xa6',b'EllasYoungest',b'The DISTRICT of COLUMBIA'
hashtags,text,user,location
[],"b""RT @joyceelynnnn: girl, if u caught me staring at u, no i dont hate u at all, u're just too pretty""",b'cheesypizza12',b'Malaysia'
hashtags,text,user,location
[],b'RT @charliekirk11: A bunch of DC elites boo\xe2\x80\x99d our Commander in Chief hours after he announced that we killed the leader of ISIS \n\nDemocrats\xe2\x80\xa6',b'dmcado',"b'Amarillo, Texas'"
hashtags,text,user,location
[],"b'I too can come on Twitter, make a nice bio, and purport theory / speculation as leaks. I am so tired of so many pep\xe2\x80\xa6 https://t.co/xSq1wbKbNx'",b'theselittlefics',"b'Florida, USA \xf0\x9f\x8c\xb4'"
hashtags,text,user,location
[],"b""RT @crjmxrell: send hug please, i'm sad rn""",b'aimnhrtha',"b'Gombak, Selangor'"
hashtags,text,user,location
[],b'RT @iamJokunle: Lmfao I\xe2\x80\x99m tired \xf0\x9f\x98\xab\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/AFroRZB47u',b'saceejs',"b'Abuja, Federal Capital Territo'"
hashtags,text,user,location
[],"b""RT @SaketGokhale: I've filed an FIR against @KapilMishra_IND for this tweet containing communal hate-speech inciting violence against minor\xe2\x80\xa6""",b'sharukhhhussain',"b'New Delhi, India'"
hashtags,text,user,location
[],"b'RT @2Daveduro: When I say ""I HATE SCHOOL"" it doesn\'t mean I hate education and knowledge. It means that I hate selfish and ignorant people\xe2\x80\xa6'",b'_NicoleHood',b'5sos.com'
hashtags,text,user,location
[],b'RT @rjmxrell: so many sad eyes on happy faces',b'athyahhusna',
hashtags,text,user,location
[],"b'RT @TheBig4Tweets: \xe2\x80\x9cI wanted to dress up my nephew as a zombie, but he ended up looking like a tired accountant.\xe2\x80\x9d https://t.co/mMdXvdtgCF'",b'syaafitry',"b'Johor Bahru, Malaysia'"
hashtags,text,user,location
[],"b'RT @DonKissATeamOFC: We hope the first day of the week has been great for you, fam. If not, don\xe2\x80\x99t stress on it, we still got 6 days before\xe2\x80\xa6'",b'Lizbeth02269864',"b'California, USA'"
hashtags,text,user,location
[],b'RT @_ghumra: Oh ur depressed? Name every way of killing urself',b'suhailaaaaxxx',b'Leicester'
hashtags,text,user,location
[],"b'RT @misimiii: and some other songs. When Hoon took off his shirt he was smiling wildly too and said ""so cool"" and when Jinwoo talked about\xe2\x80\xa6'",b'DeputyNoPo',b'Philippines'
hashtags,text,user,location
"['UpNessStill', 'MadeByGod', 'GodIsTheGreatest']","b""I'm glad but sad small ... God please let the poor enjoy in abundance \xf0\x9f\x92\xaa\xf0\x9f\x99\x8c.\n#UpNessStill\n#MadeByGod\n#GodIsTheGreatest\xe2\x80\xa6 https://t.co/BgeydQZku6""",b'PappyIndomie',"b'Denmark, Western Australia'"
hashtags,text,user,location
[],"b'RT @sosyolohija: This shows a lot of toxic characteristics we see among many Filipinos:\n\n- fragile masculinity\n- smart-shaming (""eh \'di ika\xe2\x80\xa6'",b'rlph_islaw',b'alabang'
hashtags,text,user,location
[],b'I hate a person who say Am instead of I\xe2\x80\x99m \xf0\x9f\xa5\xb5',b'mytwo_anI',b'..on yo mind \xf0\x9f\xa4\xaa'
hashtags,text,user,location
[],b'RT @_OnlyEbs: Bitches hate you and don\xe2\x80\x99t even know you. The Horror!!!!',b'BooBoo_Rose',
hashtags,text,user,location
[],"b'RT @rohini_sgh: Patriotism is standing up for fellow citizens when they are being bullied, subjected to hate and violence. A nation is abou\xe2\x80\xa6'",b'LamdaSky',"b'\xe0\xa4\xa8\xe0\xa4\x88 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xb2\xe0\xa5\x80, \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4'"
hashtags,text,user,location
[],"b""Damn.. I love Spark. And I rlly would like to see the collab between Baekhyun and Taeyeon that we'll never gonna ge\xe2\x80\xa6 https://t.co/dRPebiqwj1""",b'baekhyunahjebal',b'\xeb\xb0\xb1\xed\x98\x84 \xec\x86\x94\xeb\xa1\x9c '
hashtags,text,user,location
[],b'RT @temii_xox: God forbid. My bestie dey fight person gan no mean say i go put mouth https://t.co/30Fmv5ZOpL',b'YinkaDerek',b'Somewhere around'
hashtags,text,user,location
[],"b'RT @WizKhalllifa: I love sleep. You forget about pain, problems, stress, everything for a while.'",b'tancapgass',b'klaten-surabaya'
hashtags,text,user,location
[],"b'RT @TwitIsiHati_: Too many ""sorry"" makes me tired already to say ""takpa, aku okay lah.""'",b'Ikhmalhqim',
hashtags,text,user,location
[],b'@KingFekir I hate them both equally',b'i_amwaleed',b'Death Valley '
hashtags,text,user,location
[],"b""RT @iqiefli: Love me or hate me, both are in my favour. If you love me, I'll always be in your heart, If you hate me, I'll always be in you\xe2\x80\xa6""",b'nananabilahhhh',
hashtags,text,user,location
[],"b""This is a really sad day - I've just agreed with Owen Jones\xf0\x9f\xa4\xaa""",b'BrianAmbler2',b'\xf0\x9f\x87\xac\xf0\x9f\x87\xa7'
hashtags,text,user,location
[],"b'RT @heyimjampong: Even the person you love the most could be gone. Sad to think, hard to accept, but this is the reality.'",b'heyitsmelouisee',b' n o w h e r e'
hashtags,text,user,location
[],b'RT @pattonoswalt: HAHAHAHAHAHAHAHAHAHA I hate to do a Simpsons \xe2\x80\x9cyou can actually pinpoint the second where his heart rips in half\xe2\x80\x9d joke but\xe2\x80\xa6',b'Ruxlez',"b'Florida, USA'"
hashtags,text,user,location
[],b'RT @RomanPawelczyk: And that\xe2\x80\x99s why they lost https://t.co/BmE4I9zJWC',b'TeaBoots',b'United States'
hashtags,text,user,location
[],b'Growing up is when you choose to go home and sleep instead of going to a party because you\xe2\x80\x99re constantly tired and life is shit.',b'hayesrmnt',b'ph'
hashtags,text,user,location
[],"b'RT @1IrresistibleD: ""it\'s my money so I can go to all of louis\' concerts if I want""\n\nTHAT\'S SO WRONG AND SELFISH.\nJust because you CAN do s\xe2\x80\xa6'",b'flickeringlwt_',b'Somewhere far up Louis ass'
hashtags,text,user,location
[],b'RT @Hakyeons_hoe: I hate KNK https://t.co/6CmcEZ2q0b',b'MandyJ0hanna7',"b'Paris, France'"
hashtags,text,user,location
[],b'RT @ProudResister: I\xe2\x80\x99m so fucking tired of the double standard in American politics. Katie Hill is forced to resign for having a consensual\xe2\x80\xa6',b'claire_petkow',"b'Kingston, Ontario'"
hashtags,text,user,location
[],b'I HATE THIS CLASS SO MUCH.',b'_moon_childd',"b'Salamanca, Spain'"
hashtags,text,user,location
[],"b""RT @TXTranslations: MC: A happy face~~\nSB:\xf0\x9f\x98\x8a\nMC: what's that\xf0\x9f\x98\x82\nHK: *pat* You look happy\xf0\x9f\xa5\xba\nMC: I'm angry right now~\nSB:\xf0\x9f\x98\xa1\nMC: I'm sad cause I ca\xe2\x80\xa6""",b'21Nic_twt',
hashtags,text,user,location
[],"b'RT @VABVOX: ""Why can\'t you just let the guy destroying the republic and all it stands for, who is harming my fellow Americans and fomenting\xe2\x80\xa6'",b'SophiaLamar1',
hashtags,text,user,location
[],"b'RT @whatamidylan: How TSSF gonna close with Clairvoyant &amp; send me home sad, smh disrespectful honestly...'",b'idreamofredbull',b'washington'
hashtags,text,user,location
[],b'Yess say it louder for the back https://t.co/71lJ73uneU',b'LoveForTony',b'Emmerdale '
hashtags,text,user,location
[],b'@kayyseell Aw sad',b'isnrmml',b'1953'
hashtags,text,user,location
[],"b'RT @dbzjone: even tho we slightly hate tiktok, here\xe2\x80\x99s all the tiktoks with woojin https://t.co/e8OzXjbZLK'",b'Bangxchannie',"b'Stirling, Scotland'"
hashtags,text,user,location
[],b'RT @Michael31456807: I will NEVER GET TIRED OF RT-ing This.. https://t.co/lUZbFR3Dsw',b'HorshamGardener',"b'Horsham, West Sussex'"
hashtags,text,user,location
[],"b'RT @ksjthighs: thinking about ""jin raised jungkook to be his best friend,"" again, sad https://t.co/b0YvQASjvI'",b'4innn_',
hashtags,text,user,location
[],b'RT @sammorningstxr: now that jared padalecki got arrested i feel like everyone is gonna hate on him but he was drunk and he made a mistake\xe2\x80\xa6',b'luvmydob',b'221b baker street'
hashtags,text,user,location
[],b'I really hate when my moma ask me about people that I don\xe2\x80\x99t fw no more \xf0\x9f\x99\x84',b'sayyydrikaa',b'Livinglife\xe2\x9c\xa8'
hashtags,text,user,location
[],"b""RT @crjmxrell: send hug please, i'm sad rn""",b'LilyGG2',b'South Korea'
hashtags,text,user,location
[],b'Tired of coming to 17 for no reason \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',b'coston_gary',
hashtags,text,user,location
[],"b""Nobody looks as tired as Eddie Murphy &amp; Martin Lawrence in interviews. It's like they used it all up in their prime""",b'Vman_united',"b'Pretoria, South Africa'"
hashtags,text,user,location
[],b'Tired of going through the same old cycles.',b'Finessemdee',b'blacklivesmatter'
hashtags,text,user,location
[],"b'RT @DonKissATeamOFC: We hope the first day of the week has been great for you, fam. If not, don\xe2\x80\x99t stress on it, we still got 6 days before\xe2\x80\xa6'",b'noo_valentin',
hashtags,text,user,location
[],"b'RT @matthewjdowd: On this day in 1886 the Statue of Liberty, originally named Liberty Enlightening the World, is dedicated at Liberty Islan\xe2\x80\xa6'",b'cincomar',b'Los Lunas'
hashtags,text,user,location
[],"b""I just need some soap I'm tired of fking with these real baths I just need a bowl!\n\xf0\x9f\x9a\xab\xf0\x9f\xa7\xa2\xf0\x9f\x98\x82\xf0\x9f\x93\xb8\xf0\x9f\x93\xb8\xf0\x9f\x93\xb8 https://t.co/PVjpqhwbb6""",b'BigHomieEnt',b'Chicago'
hashtags,text,user,location
[],b'Tired of crying . https://t.co/RkeMavn4NH',b'llxzz9',b'Qatif .'
hashtags,text,user,location
[],b'Inspirational @GoodallCelebration @CNWLNHS',b'mariaannobrien',"b'London, England'"
hashtags,text,user,location
[],"b""if i start hating you, it's because you made me hate you . Don't try to pin this on me.""",b'drugboi01',
hashtags,text,user,location
[],b'it isn\xe2\x80\x99t love it isn\xe2\x80\x99t hate it\xe2\x80\x99s just indifference',b'alexa_klon',
hashtags,text,user,location
[],"b'RT @TheBig4Tweets: \xe2\x80\x9cI wanted to dress up my nephew as a zombie, but he ended up looking like a tired accountant.\xe2\x80\x9d https://t.co/mMdXvdtgCF'",b'enazaty',
hashtags,text,user,location
[],"b""RT @Deola_Adereti: In Uni, my B.F called one day to tell me he's no longer interested in teaching my roommate. She troubled him for sex eve\xe2\x80\xa6""",b'DuchessT_',
hashtags,text,user,location
[],b'RT @flirtaeguk: taekook are literally the IT couple who knows that they look good together and that they have THAT power over us...im TIRED\xe2\x80\xa6',b'jjkprotect',b'ot7  \xf0\x9f\x90\xb0 + \xf0\x9f\x90\xaf'
hashtags,text,user,location
[],"b'RT @ksjthighs: thinking about ""jin raised jungkook to be his best friend,"" again, sad https://t.co/b0YvQASjvI'",b'xtogetitrightx',b'- \xf0\x9d\x97\x9f\xf0\x9d\x97\xa6\xf0\x9d\x97\x95 \xf0\x9d\x97\xa6\xf0\x9d\x97\xa4\xf0\x9d\x97\xa8\xf0\x9d\x97\x94\xf0\x9d\x97\x97 -'
hashtags,text,user,location
[],b'RT @gothicspinel: RT if you \nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReall\xe2\x80\xa6',b'ronnielodgexoxo',b'She/Her \xe2\x99\xa1 Jeronica Gc'
hashtags,text,user,location
['LockHimUp'],"b""RT @tomiahonen: On #LockHimUp - baseball\n\nTrump's ego is INCREDIBLY fragile\nHe's had the worst weeks of his whole life\nHe HAD adults around\xe2\x80\xa6""",b'JamesKennethBo2',
hashtags,text,user,location
[],b'RT @jinjoosbitch: i hate this so much https://t.co/9uDKg5PWFf',b'GOKiZARY',"b""Don't flatter yourself"""
hashtags,text,user,location
[],b'RT @not_Allysa: Period Cramps should be taken as a valid reason to be absent. Girls have different levels of pain tolerance when it comes t\xe2\x80\xa6',b'virgonamjoonie',
hashtags,text,user,location
[],b'RT @flirtaeguk: taekook are literally the IT couple who knows that they look good together and that they have THAT power over us...im TIRED\xe2\x80\xa6',b'njinq',
hashtags,text,user,location
[],b'@AgentBigButt @MrJWells619 lmfaooooo YO! \xe2\x80\x9ci hate to say it. i hope i don\xe2\x80\x99t sound ridiculous i don\xe2\x80\x99t know who this man is...\xe2\x80\x9d',b'ScamronGiles',b'on your last nerve'
hashtags,text,user,location
[],b'RT @TeaBoots: How SAD America ..\nChants of \xe2\x80\x9cLock him up\xe2\x80\x9d throughout the crowd at the Nats Park after the announcement of President Trump On\xe2\x80\xa6',b'JayDaws3',b' Texas '
hashtags,text,user,location
[],b'RT @sparrow814: @itzstockchartz @BillKristol @michaelpachter My disgust and repulsion at Trump is solely-SOLELY-based ONLY on his actions I\xe2\x80\xa6',b'Dolliecrooks',
hashtags,text,user,location
[],b'RT @realFFK: After you finally acknowledge that the @MBuhari that you supported and fought for in 2015 is a disaster you now turn around an\xe2\x80\xa6',b'jami3rd',"b'Abuja,Nigeria'"
hashtags,text,user,location
[],b'RT @sosadtoday: i hate everything in a kind and loving way',b'celineananian',
hashtags,text,user,location
[],b'RT @pokershash: Arre Saste Jolly LLB! This is not an FIR. This is just an online complaint. FIR will be submitted by police after first inv\xe2\x80\xa6',b'baba_bidifunk',b'Hisar Haryana'
hashtags,text,user,location
[],"b'RT @awhalefact: unlike chick-fil-a, whales don\xe2\x80\x99t take sundays off or hate homosexuals'",b'SubatomicNinja',b'NH'
hashtags,text,user,location
[],"b'RT @TimBestbudz: This guy: ""Why do you care so much about those fucking bums, they\'re all on drugs?""\nMe: Why do you hate these people for b\xe2\x80\xa6'",b'NorelliNancy',"b""Exactly where u don't want me"""
hashtags,text,user,location
[],"b""RT @da13thsun: I guess you hate your Grandparents and Parents for eating meat?\n\nYahshua said Respect Yo Parents and Ancestors.\n\nYawl don't\xe2\x80\xa6""",b'DarkGarlic',b'Jacksonville Florida'
hashtags,text,user,location
[],"b'RT @Jamierodr14: Appalling.. Looks like Washington DC stands with ISIS now. The day after our Troops &amp; President Trump   take out a threat,\xe2\x80\xa6'",b'PK_lambert',"b'Pinehurst, North Carolina, USA'"
hashtags,text,user,location
[],b'RT @thejoeywild3r: Signs you need a break:\n\n*losing interest in things you\xe2\x80\x99re normally passionate about and bring you joy\n*short temper and\xe2\x80\xa6',b'nihaozheshiwoya',
hashtags,text,user,location
[],"b""RT @WomenintheWorld: 'First they mourned for her. And then they identified with her, thinking they too are in danger [of such hate crime].'\xe2\x80\xa6""",b'FariaSays',b'Lahore'
hashtags,text,user,location
[],b'I think about this wayy too much',b'_ashh1999',b'Kuala Lumpur'
hashtags,text,user,location
[],b'RT @adrparsons: Eugenicists: Deaf people need to hear birds\n\nHearing people: I hate birds',b'BrandixBLT',"b'Missouri, USA'"
hashtags,text,user,location
[],"b""RT @dgreene7151: @RVAwonk I'm tired of Dems falling on their swords. Inappropriate shouldn't be fatal. If it's legal and consensual, with n\xe2\x80\xa6""",b'jlbarra',b'Yamhill County'
hashtags,text,user,location
[],b'RT @flirtaeguk: taekook are literally the IT couple who knows that they look good together and that they have THAT power over us...im TIRED\xe2\x80\xa6',b'khfpjh',b'170309 \xe2\x9d\xa4\xef\xb8\x8f'
hashtags,text,user,location
[],b'RT @Gman49263288: @NeoMotloung_ The SABC can still be sued for malicious content and footages that harm certain individuals which promotes\xe2\x80\xa6',b'Gama_Cmphiwe',b'Durban'
hashtags,text,user,location
[],b'RT @therealljaycee: i hate rude ass bitches. cause first of all i was about to tell you that you was pretty. but nvm crusty ass bitch.',b'ScColin',"b'Florida, USA'"
hashtags,text,user,location
[],b'@TMZ @TooFab It was kinda sad to watch',b'jenlynlo',b'welland'
hashtags,text,user,location
[],b'RT @taesqueenuwu: So jimin actually pushed taehyung then saved him??? HE IS TAKING REVENGE FROM THAT ONE RUN EPISODE SKKEKS I HATE THEM \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xe2\x80\xa6',b'grey_at_night',"b'Texas, USA'"
hashtags,text,user,location
"['Woojin', 'WeLoveYouWoojin', 'ThankYouWoojin']",b'RT @Hantopiaa: What makes me more sad is I never got to go to an ot9 concert \n#Woojin #WeLoveYouWoojin #ThankYouWoojin\n https://t.co/KBBW64\xe2\x80\xa6',b'mybiosaysitalll',b'\xf0\x9f\x87\xb5\xf0\x9f\x87\xadsaheartngsvtnctskzatx1'
hashtags,text,user,location
[],"b'RT @Kelvoo4: i\xe2\x80\x99m actually tired bro, like from the bottom of my heart. i am tired'",b'Kayykiraa',
hashtags,text,user,location
[],b'sad news: Venice \xe2\x80\x98time machine\xe2\x80\x99 project suspended amid data row. https://t.co/OAEXrsTi4r',b'fatmaaladag',"b'\xc4\xb0stanbul, T\xc3\xbcrkiye'"
hashtags,text,user,location
[],"b'RT @Kelvoo4: i\xe2\x80\x99m actually tired bro, like from the bottom of my heart. i am tired'",b'heathergold_',"b'Coral Springs, FL'"
hashtags,text,user,location
['UrbanNaxals'],b'RT @srikanthbjp_: Hate for Modi &amp; BJP has made them hating the country !!\n #UrbanNaxals are biggest threat to the country ...&amp; There are ma\xe2\x80\xa6',b'vkc1000',"b'Ranchi, India'"
hashtags,text,user,location
[],b'RT @_aralmarri: do you ever \n\ndo you ever just have\n \nthat one class\n \nthat one fucking class\n \nthat just makes you feel like absolute shit\xe2\x80\xa6',b'helloitsmeeeeeh',b'\xf0\x9f\x92\x99\xf0\x9f\x94\xb0\xf0\x9f\x90\xaf'
hashtags,text,user,location
[],b'people keep unfollowing because I\xe2\x80\x99m talking abt how bad I feel- which makes me even more sad.. okay :/',b'Swooofy',b'\xf0\x9d\x90\x8d \xf0\x9d\x90\x8e  \xf0\x9d\x90\x81 \xf0\x9d\x90\x8e \xf0\x9d\x90\x80 \xf0\x9d\x90\x93 .'
hashtags,text,user,location
[],"b'RT @ResisterForever: God knows I hate ISIS, but I\xe2\x80\x99m thoroughly embarrassed by Trump\xe2\x80\x99s speech. \n\nWhimpering.\n\nDied like a dog. \n\nHe makes us\xe2\x80\xa6'",b'dsneydiva',
hashtags,text,user,location
[],b'I\xe2\x80\x99m Tired Dad But Im Up At Work \xf0\x9f\x98\xad',b'dab2dad',
hashtags,text,user,location
[],b'RT @jappetalicer: I felt that. Sad but true \xf0\x9f\xa5\xba https://t.co/iHrkPIX7FM',b'angelmaedc',"b'Balingasag, Northern Mindanao'"
hashtags,text,user,location
[],b'RT @AriTheDon: They hate the Glo up. That shit hurt \xe2\x80\x98em.',b'yvngxlife',
hashtags,text,user,location
[],b'@BSmith_Esports Stopped at 14-6. Can\xe2\x80\x99t take the stress \xf0\x9f\xa4\xa3',b'Raf_de_Bie',b'Heerlen'
hashtags,text,user,location
[],"b'RT @incorrect_loona: choerry: hey olivia, notice anything...you know...fishy? about your bed?\xc2\xa0\n\nolivia [staring at her bed covered in goldf\xe2\x80\xa6'",b'okayeunha',"b""Gfriend's basement"""
hashtags,text,user,location
[],b'@AuchDuMeinSohn @passantino Are you serious? And her comment while admiring the terrorist group Alichida? Some peop\xe2\x80\xa6 https://t.co/mb2k3dw0uK',b'Starz2u2',
hashtags,text,user,location
[],b'RT @AriTheDon: They hate the Glo up. That shit hurt \xe2\x80\x98em.',b'infamousabbz',
hashtags,text,user,location
[],"b'Me:""Then I kept hitting her face to the wall, but she still holding my hand tightly. So I started to kick her stoma\xe2\x80\xa6 https://t.co/YrFtJpPQ6G'",b'YSNHMC',b'Hong Kong'
hashtags,text,user,location
[],b'@CallMeShaunnie_ @CashApp Girl that\xe2\x80\x99s sad.',b'hotgirlerin_',b'225/337'
hashtags,text,user,location
"['MondayMotivation', 'Kashmir', 'HindutvaTrolls']","b'RT @NitashaKaul: #MondayMotivation \nDo good, be well &amp; face relentless hate with humour &amp; style. \n\nOn #Kashmir, #HindutvaTrolls have invent\xe2\x80\xa6'",b'HannaSideeq',"b'Texas, USA'"
hashtags,text,user,location
[],b'Sometimes the problems that we have.. We must shows to other people.. To seeing that we felling sad \xf0\x9f\x91\x80',b'Irdyna12',
hashtags,text,user,location
[],"b""@reubing @Katecar84611017 Get boo'd by liberals who hate the country they live in....dont forget that \xf0\x9f\x98\x81""",b'JeffWade251',"b'Fairhope, AL'"
hashtags,text,user,location
[],b'RT @gcfvck: Jokers getting pressed please this is so funny and sad shshhsha https://t.co/WxGs6T8y7r https://t.co/Kt8Wut1eid',b'btstaekook0405',b'TaeKook World'
hashtags,text,user,location
[],"b'RT @factsionary: Eating bananas, pasta, almonds, grapes, oatmeal, chocolate, watermelon, orange juice, cornflakes, and tuna can help reliev\xe2\x80\xa6'",b'Daniela63712247',
hashtags,text,user,location
[],b'I admire u so make me angry but i never to hate you babe\xf0\x9f\x98\x8c',b'__liisaaaaaaaaa',b'Malaysia'
hashtags,text,user,location
[],"b'RT @ksjthighs: thinking about ""jin raised jungkook to be his best friend,"" again, sad https://t.co/b0YvQASjvI'",b'_kxobangtan_',
hashtags,text,user,location
[],b'Good heavens.  What man wants to make love to a girl with a penis!',b'MissMim12386042',"b'South West, England'"
hashtags,text,user,location
[],b'RT @pattonoswalt: HAHAHAHAHAHAHAHAHAHA I hate to do a Simpsons \xe2\x80\x9cyou can actually pinpoint the second where his heart rips in half\xe2\x80\x9d joke but\xe2\x80\xa6',b'readyreaderone1',
hashtags,text,user,location
[],b'RT @ManilaHugots: sad reality https://t.co/XOLOaOVUU7',b'reesanc',b'ruh x mnl'
hashtags,text,user,location
[],b'not gonna lie i am effing tired of humans f this shit',b'jonginahbaek',b'exoplanet'
hashtags,text,user,location
[],"b'RT @dbzjone: even tho we slightly hate tiktok, here\xe2\x80\x99s all the tiktoks with woojin https://t.co/e8OzXjbZLK'",b'yngkluvr',
hashtags,text,user,location
[],"b'RT @ksjthighs: thinking about ""jin raised jungkook to be his best friend,"" again, sad https://t.co/b0YvQASjvI'",b'jakirakamaly',
hashtags,text,user,location
[],b'I wish I was in bed rn. Tired af',b'TJM_xo',b'#TheLU18'
hashtags,text,user,location
[],b'good morning peeps. it\xe2\x80\x99s Monday and i know you\xe2\x80\x99re probably tired and saying you can\xe2\x80\x99t bother go to work this mornin\xe2\x80\xa6 https://t.co/4kMTlc0yjO',b'jaayo_',b'Jamaica'
hashtags,text,user,location
['thesoulfularts'],b'RT @thejokerlines: sad but true #thesoulfularts https://t.co/rOIM3ikJkw',b'penoellahjerty',
hashtags,text,user,location
[],b'RT @Flashyasf: Hate a toxic mf with a victim mindset',b'Alysa_Rochelle',b'Broward County'
hashtags,text,user,location
[],b'these are just performance art at this point',b'priya_ebooks',b'\xe2\x9c\x88\xef\xb8\x8f\xe2\x9c\x88\xef\xb8\x8f\xe2\x9c\x88\xef\xb8\x8f'
hashtags,text,user,location
[],"b""RT @DoktorJoseRizal: don't:\n- cheat\n- please everyone\n- settle for less\n- cry over someone\n\nknow:\n- your worth\n- that you matter\n- that you\xe2\x80\xa6""",b'Ren_Nav29',
hashtags,text,user,location
[],b'RT @jhaatlyf: Sad as fuck https://t.co/iAVtlvTu2k',b'halfbottlevodka',
hashtags,text,user,location
